,pod,pod_lat,pod_lon,station_code,"station_lat,",station_lon,distance
2492,IT001E04062425,45.666349968999995,12.24190003,7451,45.6663888889,12.2452777778,0.2625840632291996
2493,IT001E00062203,45.666349968999995,12.24190003,7451,45.6663888889,12.2452777778,0.2625840632291996
2494,IT001E34239070,45.666349968999995,12.24190003,7451,45.6663888889,12.2452777778,0.2625840632291996
2495,IT001E25601350,45.8775,9.65333333333,6234,45.8775,9.65333333333,0.0
2496,IT001E15117434,45.8775,9.65333333333,6234,45.8775,9.65333333333,0.0
2497,IT001E04233016,45.8775,9.65333333333,6234,45.8775,9.65333333333,0.0
2498,IT001E04634048,45.8775,9.65333333333,6234,45.8775,9.65333333333,0.0
2499,IT001E01239032,45.193055555600004,8.1025,2448,45.193055555600004,8.1025,0.0
2500,IT001E02061043,45.193055555600004,8.1025,2448,45.193055555600004,8.1025,0.0
2501,IT001E17679472,45.5158333333,9.284444444439998,7983,45.5158333333,9.284444444439998,0.0
2502,IT001E00207338,45.5158333333,9.284444444439998,7983,45.5158333333,9.284444444439998,0.0
2503,IT001E15642011,45.467959931,9.181780081,4074,45.4658333333,9.19,0.6834342499881351
2504,IT001E00235626,45.5158333333,9.284444444439998,7983,45.5158333333,9.284444444439998,0.0
2505,IT001E00218268,45.467959931,9.181780081,4074,45.4658333333,9.19,0.6834342499881351
2506,IT001E00089768,45.5158333333,9.284444444439998,7983,45.5158333333,9.284444444439998,0.0
2507,IT001E04529517,37.511360094000004,15.06751989,1832,37.5058333333,15.0875,1.8669800700705754
2508,IT001E91334966,37.511360094000004,15.06751989,1832,37.5058333333,15.0875,1.8669800700705754
2509,IT001E04631695,37.50800095,15.098116808499999,1832,37.5058333333,15.0875,0.9672869362852502
2510,IT001E00006224,37.511360094000004,15.06751989,1832,37.5058333333,15.0875,1.8669800700705754
2511,IT001E00006298,37.511360094000004,15.06751989,1832,37.5058333333,15.0875,1.8669800700705754
2512,IT001E00006202,37.5058333333,15.0875,1832,37.5058333333,15.0875,0.0
2513,IT001E93593991,37.5069018,15.0803509,1832,37.5058333333,15.0875,0.6418923250589446
